edge_index,score
360,0.5520147263653734
361,0.5768225976916562
362,0.557381380666746
363,0.5589028367851168
364,0.5589439572207484
365,0.55909706522576
366,0.5623613278926038
367,0.5689327234676951
368,0.5546543083717707
369,0.576104302422431
370,0.5771235642843645
371,0.55913643585562
372,0.2513910955883897
373,0.5940056903683691
374,0.5629492626318479
375,0.30193948471719645
376,0.23936380561757645
377,0.5685171445969497
378,0.5507058716482471
379,0.5585957458722082
380,0.5783921734687449
381,0.5574758701784102
382,0.5547050527391459
383,0.23779597964625923
384,0.5672642836645132
385,0.551131074450736
386,0.5677498547661209
387,0.5564732314713067
388,0.5518764917094202
389,0.6016365933381395
390,0.5527496447894283
391,0.5667787125629055
392,0.5721786131739377
393,0.5523156929580817
394,0.5783265557523115
395,0.5662345229679505
396,0.5720535020612711
397,0.5678635921412724
398,0.5667979604263926
399,0.5663526348575308
400,0.5574592470235804
401,0.558628117278982
402,0.8410598923519489
403,0.5687174973577933
404,0.5669860645468352
405,0.5895261875931771
406,0.5542142322202235
407,0.5657725742442589
408,0.5600953294184345
409,0.5654243628957186
410,0.5617034009224976
411,0.5589868274621517
412,0.5558887963436058
413,0.5714454445556544
414,0.5627235376873168
415,0.56219422144142
416,0.5682266768388708
417,0.23170053124103224
418,0.5786056497728751
419,0.5610279758946756
420,0.2561794390822619
421,0.5512220643508571
422,0.815398990712031
423,0.5568958095651382
424,0.5555895795566692
425,0.5663990047104771
426,0.5660735408369671
427,0.5514495391011597
428,0.5569010589824529
429,0.5514232920145864
430,0.5662730186949249
431,0.23339696793655906
432,0.5593910325953819
433,0.5675127560840746
434,0.552457427225578
435,0.5607453822625688
436,0.5522754474253357
437,0.5608696184723495
438,0.5602458127147887
439,0.5512124404191135
440,0.555586079945126
441,0.5720255051689263
442,0.5801052333191016
443,0.5570139214547185
444,0.5553962260189119
445,0.5577400908499156
446,0.5515729004080547
447,0.5626307979814241
448,0.5721278688065624
449,0.5514547885184744
450,0.5861455628425245
451,0.5568625632554787
452,0.5594409020598713
453,0.5526857768787664
454,0.5603376775177955
455,0.5576001063881909
456,0.5580926767128848
457,0.5835584750092739
458,0.5632738516024721
459,0.5581591693322041
460,0.5722311073470845
461,0.5714200723719667
462,0.5646177024350297
463,0.559386658080953
464,0.5966653951411393
465,0.5612029564718316
466,0.5589203348428324
467,0.5534285694287934
468,0.5512964310961483
469,0.5776546303360327
470,0.5783370545869408
471,0.564465469332904
472,0.5571320333442987
473,0.2961581264479643
474,0.582132383305453
475,0.5640875112862472
476,0.593712597901633
477,0.2344521008168093
478,0.5626299230785382
479,0.5526184093565615
480,0.430729564018394
481,0.5798261392985378
482,0.5514390402665303
483,0.5525729144065008
484,0.2609782814107634
485,0.5572011506722754
486,0.5861595612886968
487,0.5773151680163501
488,0.2044875518817411
489,0.212966235747832
490,0.20812189846926993
491,0.21229256052578163
492,0.2128236265774499
493,0.2196776157846479
494,0.20897142917136194
495,0.21969948835679243
496,0.21119455740412812
497,0.211302170459079
498,0.20917703134952018
499,0.2139216296991034
500,0.21597502677202832
501,0.2138691355259566
502,0.21189972913006655
503,0.2062399823619578
504,0.21225493970169312
505,0.2131814618577338
506,0.2187939638700104
507,0.2417155445745522
508,0.2050343661853534
509,0.2512476115151218
510,0.26172194886367617
511,0.21440545099493954
512,0.23327185682389256
513,0.20603000566937069
514,0.22403113254428758
515,0.2257835630245043
516,0.2109950795461704
517,0.22011769193619507
518,0.22039766085964457
519,0.21491989389177799
520,0.21270026527055497
521,0.21403274236559738
522,0.2409123837254065
523,0.21556994673591234
524,0.21310534530667094
525,0.22281326772728224
526,0.2176382171578955
527,0.20993294744283383
528,0.21866185353425766
529,0.2334748342933934
530,0.20507811132964238
531,0.2109075892575924
532,0.2064692069180321
533,0.2128874944881118
534,0.22292700510243363
535,0.22035391571535556
536,0.21347630413024157
537,0.21650171830926765
538,0.20500811909878003
539,0.23117034009224977
540,0.21442382395554094
541,0.21101082779811442
542,0.2112024315301001
543,0.20950774464034488
544,0.20649282929594812
545,0.250965017883015
546,0.2384232850153633
547,0.2103607749539801
548,0.21266964366955268
549,0.24366482820406934
550,0.212517410567427
551,0.23149492906287403
552,0.21251916037319857
553,0.21096708265382538
554,0.3292373296564082
555,0.21342380995709473
556,0.2112907967215639
557,0.2048331385216241
558,0.2049547500227475
559,0.2051673514239919
560,0.20529246253665842
561,0.2232122234431978
562,0.2146058037557831
563,0.2298798583357247
564,0.21182798709343262
565,0.3585255786607686
566,0.205818279171012
567,0.2111149412415222
568,0.22131980850125635
569,0.20776056357744288
570,0.2079084221651397
571,0.21022953952111315
572,0.2239996360403995
573,0.20542544777529695
574,0.2130248542411792
575,0.21380789232395203
576,0.20446305460093928
577,0.23404089646049286
578,0.2057981564046391
579,0.22081411463327572
580,0.22496640372918603
581,0.20449805071637048
582,0.21385688688555568
583,0.2228386399109699
584,0.22792969980332184
585,0.22234431978050434
586,0.20553131102447628
587,0.20614549285029357
588,0.21154014404401109
589,0.21331882161080118
590,0.20886994043661153
591,0.23017032609380358
592,0.23126832921545706
593,0.20506236307769837
594,0.21307297389989713
595,0.24710407144806926
596,0.2064044641044844
597,0.20689178501186367
598,0.23279853436268577
599,0.2223294464314461
600,0.22129618612334032
601,0.21176586898854224
602,0.46923578982732916
603,0.2228412646196272
604,0.2323698319486537
605,0.21428646420247352
606,0.21564781309274667
607,0.21008255583630214
608,0.22554558943957217
609,0.22222008357072365
610,0.45975184254547746
611,0.21086646882196078
612,0.22015881237182672
613,0.21301348050366412
614,0.2060518782415152
615,0.20591976790576244
616,0.21388050926347174
617,0.2048698844428268
618,0.20925489770635458
619,0.23328148075563612
620,0.20930651697661556
621,0.21121293036472952
622,0.2054219481637538
623,0.21320070972122093
624,0.2064858300728619
625,0.2139076312529309
626,0.21171949913559593
627,0.23715380092809699
628,0.21148677496797857
629,0.22497690256381542
630,0.21303185346426545
631,0.2502038523723866
632,0.21534334688849535
633,0.21261452478774856
634,0.21732237721612901
635,0.2288824690459359
636,0.22991222974249856
637,0.20732136232878148
638,0.23167515905734462
639,0.21387875945770018
640,0.21233105625275592
641,0.20230029466729194
642,0.20107105611277148
643,0.20216555962288188
644,0.20688216108012006
645,0.20738523023944339
646,0.23278716062517057
647,0.2143748293939373
648,0.21865047979674254
649,0.20102906077425406
650,0.2111350640078951
651,0.20810352550866854
652,0.22427435554653433
653,0.20469315405989935
654,0.20135714935642143
655,0.2094088806142518
656,0.2012731586793866
657,0.20658119448741188
658,0.20871508262582855
659,0.20744647344144798
660,0.2076520756196062
661,0.2056669209717721
662,0.2189671946413948
663,0.20333180516962618
664,0.20349191239772382
665,0.21513337019590825
666,0.29661045123991236
667,0.22134955519937283
668,0.21779657458022156
669,0.21284199953805127
670,0.21227768717672338
671,0.20423120533620767
672,0.22952902227852712
673,0.20889881223184228
674,0.21118493347238454
675,0.20251377097142217
676,0.2231133594171047
677,0.20753571353579753
678,0.21201084179656057
679,0.21049113548396128
680,0.20091882301064581
681,0.208169143225102
682,0.23525701147172667
683,0.20220930476717083
684,0.42433227411757296
685,0.20402122864362052
686,0.20926102202655505
687,0.22579406185913364
688,0.20964160478186922
689,0.20847623413801067
690,0.20551118825810333
691,0.2049914959439502
692,0.20022065050779364
693,0.2320347441434001
694,0.20095994344627746
695,0.20390924107424074
696,0.2325281893709798
697,0.19976132649275927
698,0.20628372750624682
699,0.21607389079812137
700,0.2110020787692566
701,0.20625923022544496
702,0.21526898014320411
703,0.5524670511573215
704,0.5779363490652537
705,0.23742589572557446
706,0.38470529771195394
707,0.5488598265592519
708,0.559644754432258
709,0.587168324316001
710,0.5491196727163284
711,0.5533568273921594
712,0.5637882944993106
713,0.28001441839955765
714,0.5646194522408011
715,0.5515431537099382
716,0.5697315098024119
717,0.5462657395029151
718,0.5564662322482204
719,0.5567383270456979
720,0.576779727450253
721,0.5615485431117145
722,0.5516682648226047
723,0.5557094412520209
724,0.5523454396561981
725,0.5534154458855066
726,0.5696212720388036
727,0.5500610682214274
728,0.5494731334821834
729,0.5648180551958732
730,0.5655171026016111
731,0.5713500801411043
732,0.5529858685685889
733,0.5528695064847802
734,0.5465168366311339
735,0.5576482260469088
736,0.5465675809985091
737,0.5546613075948569
738,0.5455404450106038
739,0.5531223534187705
740,0.5464844652243601
741,0.5959374759401705
742,0.5518362461766744
743,0.5583752703449917
744,0.5506105072336971
745,0.5523078188321097
746,0.5547321747286051
747,0.5598687295710176
748,0.5525641653776431
749,0.3076368523093937
750,0.36090968902451825
751,0.5531590993399732
752,0.5534040721479916
753,0.5562798779335493
754,0.5514950340512202
755,0.5647016931120645
756,0.5627795314720067
757,0.5886897804343717
758,0.5486533494782079
759,0.5583358997151316
760,0.5611242152121114
761,0.5489026968006551
762,0.5491642927635032
763,0.5538493977168534
764,0.6016190952804238
765,0.5669615672660335
766,0.5587611025176206
767,0.553843273396653
768,0.5555082135882916
769,0.5519281109796812
770,0.5611583364246568
771,0.5530103658493907
772,0.5632773512140152
773,0.5736458253133901
774,0.56735614846752
775,0.5629308896712465
776,0.5580769284609408
777,0.5587427295570191
778,0.5580279338993371
779,0.5547024280304886
780,0.5616517816522366
781,0.5532133433188916
782,0.5499350822058751
783,0.5670245602738097
784,0.554633310702512
785,0.5566167155445745
786,0.5527277722172839
787,0.5482158980353181
788,0.5696746411148362
789,0.5532955841901549
790,0.5471738886983545
791,0.5528633821645796
792,0.5579019478837848
793,0.5477766967866566
794,0.5577707124509179
795,0.5500076991453948
796,0.5562326331777172
797,0.5466498218697724
798,0.5481599042506281
799,0.5537881545148488
800,0.5815619466239247
801,0.547854563143491
802,0.7867677937748909
803,0.5495772469255912
804,0.552731271828827
805,0.5488738250054244
806,0.5626124250208228
807,0.572140992349849
808,0.5815400740517802
809,0.2805069887242516
810,0.38529848186851257
811,0.559235299881713
812,0.5548257893373836
813,0.5726230638399137
814,0.5532098437073485
815,0.5552107466071267
816,0.5516822632687771
817,0.5541871102307644
818,0.5635669440692083
819,0.5605878997431285
820,0.5511625709546241
821,0.5506822492703309
822,0.5534775639903969
823,0.5462946112981459
824,0.5460023937342955
825,0.5731287577078944
826,0.5467268133237211
827,0.573102510621321
828,0.578018589936517
829,0.5467731831766675
830,0.557603605999734
831,0.5497522275027472
832,0.5775041470396786
833,0.5924562373576533
834,0.548367256234558
835,0.5454853261287996
836,0.5629930077761368
837,0.5510444590650437
838,0.5544845772119295
839,0.5563664933192416
840,0.5522492003387623
841,0.551996353404772
842,0.5608232486194032
843,0.550292917486159
844,0.5557129408635642
845,0.5858752178508185
846,0.5511844435267684
847,0.2922691831206736
848,0.2923068039447621
849,0.3163185136449854
850,0.2822043003226642
851,0.5733229861485375
852,0.26632043843133407
853,0.3090664436247576
854,0.22287013641485795
855,0.5559850356610416
856,0.5521660845646132
857,0.22033991726918312
858,0.2184448776185843
859,0.22073887298509864
860,0.5660919137975684
861,0.555903669692664
862,0.548942942333401
863,0.20355927991992886
864,0.2820319444541656
865,0.313587941738467
866,0.30816879326394775
867,0.26562489063713923
868,0.5542177318317666
869,0.29158938357842273
870,0.2086512147151666
871,0.20867046257865376
872,0.20456979275300438
873,0.25694147949577595
874,0.5497128568728871
875,0.2047386490099599
876,0.20290747727002303
877,0.5497732251720059
878,0.5480225444975607
879,0.2027018750918648
880,0.3473346958487608
881,0.5478344403771181
882,0.2973156229658508
883,0.23525176205441198
884,0.5994125902024876
885,0.20568616883525928
886,0.3885329978372401
887,0.3766605656772098
888,0.5733702309043696
889,0.3713079098220098
890,0.2631340421213245
891,0.4969912089758037
892,0.38526523555885295
893,0.24723793158959353
894,0.24737616624554673
895,0.2586589138605615
896,0.2970522771972311
897,0.20570104218431756
898,0.304021753585352
899,0.2452868981543049
900,0.38858374220461533
901,0.38545596438795293
902,0.22805918543041723
903,0.3712221693392033
904,0.2760371098808032
905,0.5267475310240564
906,0.3652290845716125
907,0.49695533795748664
908,0.4197425335787728
909,0.5263205784157958
910,0.20864159078342304
911,0.2771622349919159
912,0.23521151652166608
913,0.24246358654189387
914,0.2670737298159904
915,0.30450732468695973
916,0.3765704506799745
917,0.2851299755727114
918,0.2597149216436975
919,0.3647723852652356
920,0.4201038684705998
921,0.3164191274768501
922,0.3139711492024385
923,0.27933286905153526
924,0.3141968741469697
925,0.2651804399711632
926,0.3456890035206092
927,0.40065040280528863
928,0.7459072043003226
929,0.593565614216822
930,0.24214687169724158
931,0.2940679834538366
932,0.20118479348792284
933,0.7623300063692929
934,0.41696909143085115
935,0.2793801138073674
936,0.26490484556214255
937,0.315231884260847
938,0.34489809131186433
939,0.5570497924730354
940,0.25376645692328154
941,0.2119627221378427
942,0.22015443785739783
943,0.2044368075143659
944,0.20444818125188105
945,0.19865194963359067
946,0.3330431572095497
947,0.30746712114955244
948,0.4730363679631561
949,0.5594050310415544
950,0.24634115613166938
951,0.2466027520945175
952,0.2218438753298384
953,0.33961542768752667
954,0.19860382997487278
955,0.20005091934795238
956,0.20007454172586844
957,0.26537291860603474
958,0.3067094552504672
959,0.4731186088344193
960,0.2594874468933948
961,0.33327238176562396
962,0.3681416362783731
963,0.33945094594500014
964,0.3681433860841446
965,0.4194818125188104
966,0.4194826874216962
967,0.31031842965430834
968,0.3679500325463874
969,0.5828646770208507
970,0.7562879270400986
971,0.2373900247072575
972,0.4112323532087938
973,0.3318077943348288
974,0.2359210627620334
975,0.5758015860239514
976,0.3420607812532809
977,0.6877777816662349
978,0.6733410091479846
979,0.3276887515485781
980,0.33471772133293204
981,0.20413234131011457
982,0.5516245196783156
983,0.5462377426105702
984,0.20071409573537338
985,0.23684933472384567
986,0.5827614384803286
987,0.548803832774562
988,0.3684758491807409
989,0.2018794663792319
990,0.3336809614132832
991,0.3346354804616687
992,0.21235992804798665
993,0.5586167435414668
994,0.20470540270030027
995,0.21337569029837686
996,0.24761151512182145
997,0.20469840347721405
998,0.30505851350500096
999,0.21342905937440942
1000,0.5947449833068529
1001,0.8158180691943193
1002,0.47068025449175144
1003,0.23632789260392098
1004,0.561002603710988
1005,0.6085010813799668
1006,0.2584078167323427
1007,0.5922235131900359
1008,0.24777949647589115
1009,0.24786086244426864
1010,0.6088807892323951
1011,0.486768843658354
1012,0.3064259867154746
1013,0.30056326247786497
1014,0.2891956492829296
1015,0.4866927271072911
1016,0.25384869779454483
1017,0.2173232521190148
1018,0.26329589915519375
1019,0.25360110027786914
1020,0.2673799458260133
1021,0.3096683768101741
1022,0.20615249207337985
1023,0.20649282929594812
1024,0.5486743471474665
1025,0.2502467226137899
1026,0.5958762327381661
1027,0.2495730473917395
1028,0.3092510481336571
1029,0.2015566272143792
1030,0.2043799388267902
1031,0.20155487740860764
1032,0.20439218746719112
1033,0.2122794369824949
1034,0.2044534306691957
1035,0.20449455110482737
1036,0.5519447341345111
1037,0.5563358717182393
1038,0.5524469283909486
1039,0.25949882063090995
1040,0.2595136939799682
1041,0.25942357898273294
1042,0.25946994883567925
1043,0.20116992013886456
1044,0.551412793179957
1045,0.42175918473049495
1046,0.5977940198637952
1047,0.5760448090261981
1048,0.32146906693357036
1049,0.25446637923190524
1050,0.5978841348610304
1051,0.23073988787244615
1052,0.20611487124929131
1053,0.3907954966998663
1054,0.41708282880600256
1055,0.2787256864488042
1056,0.32391792011086773
1057,0.3905129030677595
1058,0.27231614790758224
1059,0.31347420436331563
1060,0.2515162067010562
1061,0.31118370860834443
1062,0.23650112337530535
1063,0.5865235208891812
1064,0.3165109922798569
1065,0.20428019989781135
1066,0.5495116292091577
1067,0.2508722781771223
1068,0.3105161577064946
1069,0.20480251692062182
1070,0.2048156404639085
1071,0.20485326128799702
1072,0.2048226396869947
1073,0.5520812189846926
1074,0.2005907344284784
1075,0.5683701609121387
1076,0.24809621132054338
1077,0.23655799206288103
1078,0.22079136715824543
1079,0.4444480412674193
1080,0.5671864173076788
1081,0.20187509186480299
1082,0.22006694756881987
1083,0.2016554912404723
1084,0.4089856025981116
1085,0.22266190952804238
1086,0.23536462452667756
1087,0.22215884036871902
1088,0.4443133062230093
1089,0.566526740531801
1090,0.765439411225354
1091,0.2622915106423187
1092,0.8777025750141734
1093,0.2629616862528259
1094,0.5323416600757316
1095,0.27902490323574086
1096,0.6009025498169703
1097,0.25360110027786914
1098,0.3576401769403596
1099,0.5949505854850111
1100,0.2263557495118042
1101,0.2263382514540886
1102,0.21715614566783087
1103,0.5620778593576112
1104,0.5736948198749938
1105,0.2051507282691621
1106,0.7013658983852793
1107,0.5489569407795735
1108,0.20359777564690318
1109,0.26339651298705846
1110,0.2610946434945721
1111,0.20556280752836434
1112,0.20559692874090976
1113,0.27840547199260884
1114,0.21726113401412442
1115,0.2081997648261043
1116,0.5486393510320354
1117,0.5125496069936237
1118,0.5497434784738894
1119,0.5125382332561086
1120,0.6929642059731369
1121,0.4900453549655988
1122,0.22892971380176796
1123,0.28571353579752645
1124,0.24470071322083248
1125,0.22897958326625745
1126,0.2447435834622357
1127,0.23772861212405427
1128,0.3693621258040357
1129,0.26673164278765055
1130,0.6810462788630461
1131,0.23766561911627812
1132,0.6725710946084984
1133,0.20314020143764042
1134,0.20436069096330306
1135,0.2859987541382907
1136,0.3269433342898938
1137,0.3510976531604992
1138,0.35590349471208693
1139,0.4896087784255947
1140,0.2668296319108579
1141,0.48429724300602633
1142,0.48421237742610573
1143,0.6075614356806395
1144,0.34572312473315464
1145,0.26238862486264025
1146,0.32545249977252527
1147,0.37199645839311835
1148,0.2031393265347546
1149,0.5484477473000496
1150,0.6101765204062349
1151,0.2648689745438256
1152,0.549626241487195
1153,0.2046415347896383
1154,0.20437031489504662
1155,0.34590247982473943
1156,0.3183447887284511
1157,0.21621125055118884
1158,0.20566867077754367
1159,0.22082461346790505
1160,0.5498843378384999
1161,0.552818762117405
1162,0.5517776276833272
1163,0.2720029326744732
1164,0.40630140054453956
1165,0.424725105513288
1166,0.4840723929643809
1167,0.4373385804175737
1168,0.21923491492444336
1169,0.4185605397800844
1170,0.41696384201353653
1171,0.2815603717987303
1172,0.24084151659165834
1173,0.3276896264514638
1174,0.20495824963429057
1175,0.21924803846773006
1176,0.5501721808879214
1177,0.4843357387330006
1178,0.2810520532220923
1179,0.37073747314048144
1180,0.40555423348008374
1181,0.41850192128673713
1182,0.4169122227432755
1183,0.24115823143631057
1184,0.26794338328445544
1185,0.4034850881552148
1186,0.3702868981543048
1187,0.26369747957976664
1188,0.4032523639875974
1189,0.29325957318737617
1190,0.5805514337908493
1191,0.24119760206617064
1192,0.6726209640729879
1193,0.32733091626829425
1194,0.24309176681388364
1195,0.5493060270309995
1196,0.2039634850531591
1197,0.20324169017239088
1198,0.5480277939148754
1199,0.2929402336340666
1200,0.20572641436800518
1201,0.21799605243817938
1202,0.2057027919900891
1203,0.574686959747468
1204,0.5683762852323392
1205,0.21743174007685145
1206,0.303565054278975
1207,0.5727044298082913
1208,0.2015041330412324
1209,0.20047787195621283
1210,0.2502729697003633
1211,0.32221010967782576
1212,0.35608284980367183
1213,0.30331395715075626
1214,0.2500349961154312
1215,0.20126703435918614
1216,0.41333911935775125
1217,0.3150639029067774
1218,0.2845962848123858
1219,0.35340302226452863
1220,0.3041512392124474
1221,0.30420285848270845
1222,0.20019265361544866
1223,0.22455519937286958
1224,0.2561129464629426
1225,0.2560508283580522
1226,0.45351553477563994
1227,0.4536878906441385
1228,0.30960888341394105
1229,0.5517032609380359
1230,0.5448816431376117
1231,0.19957147256654512
1232,0.30462543657654
1233,0.28248601905188525
1234,0.2570552168709273
1235,0.6138738600015398
1236,0.2447514575882077
1237,0.5490234333988927
1238,0.2038891183078678
1239,0.20237553631546895
1240,0.5475947169864145
1241,0.20243502971170202
1242,0.31558534502670205
1243,0.31561071721038964
1244,0.2826242537078384
1245,0.6154635585450015
1246,0.27706512077159434
1247,0.30430172250880155
1248,0.20397048427624534
1249,0.2039556109271871
1250,0.29577404408110697
1251,0.20335892715908532
1252,0.20458641590783422
1253,0.20138689605453794
1254,0.23562972010106878
1255,0.46589628551230816
